VFB_ID	external_ID	cell_types
VFB_fw039877	flywire_fafb:720575940628894251	['adult GABAergic neuron', 'adult ascending neuron']
VFB_fw039876	flywire_fafb:720575940632996920	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039875	flywire_fafb:720575940611832490	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039874	flywire_fafb:720575940639623795	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039873	flywire_fafb:720575940610284441	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039872	flywire_fafb:720575940609187101	['adult ascending neuron']
VFB_fw039871	flywire_fafb:720575940626951513	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039879	flywire_fafb:720575940610033394	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039892	flywire_fafb:720575940610821654	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039891	flywire_fafb:720575940627386884	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039890	flywire_fafb:720575940623776743	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039889	flywire_fafb:720575940610264490	['adult GABAergic neuron', 'adult ascending neuron']
VFB_fw039888	flywire_fafb:720575940610219237	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039887	flywire_fafb:720575940610200217	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039886	flywire_fafb:720575940641702304	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039885	flywire_fafb:720575940625969351	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039884	flywire_fafb:720575940610156697	['adult ascending neuron', 'adult serotonergic neuron']
VFB_fw039883	flywire_fafb:720575940610148505	['adult ascending neuron']
VFB_fw039882	flywire_fafb:720575940620122503	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039899	flywire_fafb:720575940611871919	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039898	flywire_fafb:720575940621106977	['adult GABAergic neuron', 'adult ascending neuron']
VFB_fw039897	flywire_fafb:720575940625176957	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039896	flywire_fafb:720575940628710555	['adult ascending neuron']
VFB_fw039895	flywire_fafb:720575940629561400	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039894	flywire_fafb:720575940611427697	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039893	flywire_fafb:720575940610824214	['adult ascending neuron']
VFB_fw039834	flywire_fafb:720575940618260500	['adult GABAergic neuron', 'adult ascending neuron']
VFB_fw039833	flywire_fafb:720575940629212098	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039832	flywire_fafb:720575940602447328	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039831	flywire_fafb:720575940602430944	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039830	flywire_fafb:720575940631106767	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039839	flywire_fafb:720575940603574374	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039838	flywire_fafb:720575940627621628	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039837	flywire_fafb:720575940603537766	['adult ascending neuron', 'adult glutamatergic neuron']
VFB_fw039836	flywire_fafb:720575940603460640	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039835	flywire_fafb:720575940603456288	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039845	flywire_fafb:720575940611710322	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039844	flywire_fafb:720575940629739068	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039843	flywire_fafb:720575940603599206	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039842	flywire_fafb:720575940603595366	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039841	flywire_fafb:720575940632300973	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039840	flywire_fafb:720575940642427789	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039849	flywire_fafb:720575940606310748	['adult GABAergic neuron', 'adult ascending neuron']
VFB_fw039848	flywire_fafb:720575940615443805	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039847	flywire_fafb:720575940606197193	['adult GABAergic neuron', 'adult ascending neuron']
VFB_fw039846	flywire_fafb:720575940622135757	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039856	flywire_fafb:720575940650215670	['adult ascending neuron', 'adult serotonergic neuron']
VFB_fw039855	flywire_fafb:720575940626198790	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039854	flywire_fafb:720575940632987859	['adult ascending neuron', 'adult glutamatergic neuron']
VFB_fw039853	flywire_fafb:720575940627398855	['adult GABAergic neuron', 'adult ascending neuron']
VFB_fw039852	flywire_fafb:720575940616343441	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039851	flywire_fafb:720575940603882174	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039850	flywire_fafb:720575940606567125	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039859	flywire_fafb:720575940607118275	['adult ascending neuron']
VFB_fw039858	flywire_fafb:720575940620082598	['adult GABAergic neuron', 'adult ascending neuron']
VFB_fw039857	flywire_fafb:720575940639458037	['adult ascending neuron', 'adult glutamatergic neuron']
VFB_fw039870	flywire_fafb:720575940608996450	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039867	flywire_fafb:720575940631414180	['adult ascending neuron']
VFB_fw039866	flywire_fafb:720575940645197188	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039865	flywire_fafb:720575940626319900	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039864	flywire_fafb:720575940627748352	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039863	flywire_fafb:720575940639295347	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039862	flywire_fafb:720575940630021392	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039861	flywire_fafb:720575940607136707	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039860	flywire_fafb:720575940607128771	['adult ascending neuron', 'adult cholinergic neuron']
VFB_fw039869	flywire_fafb:720575940616261844	['adult ascending neuron']
VFB_fw039868	flywire_fafb:720575940608900050	['adult ascending neuron']
VFB_fw011465	flywire_fafb:720575940608103602	['lobula-lobula plate columnar neuron LLPC2']
VFB_fw011464	flywire_fafb:720575940620232875	['adult CB1079 neuron']
VFB_fw011463	flywire_fafb:720575940619357131	['lobula-lobula plate columnar neuron LLPC1']
VFB_fw011462	flywire_fafb:720575940620116091	['adult DN1pC neuron']
VFB_fw011461	flywire_fafb:720575940630822108	['adult cholinergic neuron', 'lobula columnar neuron LC24']
VFB_fw011460	flywire_fafb:720575940624373898	['BLD5 lateral hemilineage neuron', 'adult cholinergic neuron', 'adult lobula visual projection neuron LoVP93']
VFB_fw011469	flywire_fafb:720575940627306073	['adult cholinergic neuron', 'lobula columnar neuron LC15']
VFB_fw011468	flywire_fafb:720575940638212942	['adult VPNp2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC18']
VFB_fw011467	flywire_fafb:720575940622441706	['adult cholinergic neuron', 'lobula columnar neuron LC15']
VFB_fw011466	flywire_fafb:720575940630841631	['lobula columnar neuron LC12']
VFB_fw011454	flywire_fafb:720575940631745107	['adult VPNd3 lineage neuron', 'lobula columnar neuron LC6']
VFB_fw011453	flywire_fafb:720575940635667630	['adult VPNd1 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC22']
VFB_fw011452	flywire_fafb:720575940628440570	['BLAvm posterior hemilineage neuron', 'adult glutamatergic neuron', 'adult wedge neuron 041']
VFB_fw011451	flywire_fafb:720575940628761338	['lobula-lobula plate columnar neuron LLPC2']
VFB_fw011450	flywire_fafb:720575940632447692	['adult CB2672 neuron']
VFB_fw011459	flywire_fafb:720575940645077527	['adult VPNd2 lineage neuron', 'lobula columnar neuron LC10a']
VFB_fw011458	flywire_fafb:720575940625397022	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10d']
VFB_fw011457	flywire_fafb:720575940624785139	['BLP1 posterior hemilineage neuron', 'adult CB1258 neuron']
VFB_fw011456	flywire_fafb:720575940626403914	['adult superior medial protocerebrum neuron 282']
VFB_fw011455	flywire_fafb:720575940615246643	['BLVp2 anterior hemilineage neuron', 'adult CB0282 neuron']
VFB_fw011443	flywire_fafb:720575940626378621	['adult posterior slope neuron 150']
VFB_fw011442	flywire_fafb:720575940609523662	['adult cholinergic neuron', 'adult lobula visual projection neuron LoVP12']
VFB_fw011441	flywire_fafb:720575940632097554	['adult VPNd1 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC22']
VFB_fw011440	flywire_fafb:720575940626599953	['lobula plate columnar neuron LPC1']
VFB_fw011449	flywire_fafb:720575940628303114	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10c']
VFB_fw011448	flywire_fafb:720575940630852300	['adult DM4 lineage neuron', 'adult cholinergic neuron', 'adult fan-shaped body vertical delta neuron']
VFB_fw011447	flywire_fafb:720575940615457851	['adult VPNd3 lineage neuron', 'lobula columnar neuron LC6']
VFB_fw011446	flywire_fafb:720575940612981997	['adult anterior ventrolateral protocerebrum neuron 448']
VFB_fw011445	flywire_fafb:720575940626720072	['adult VPNd3 lineage neuron', 'lobula columnar neuron LC6']
VFB_fw011444	flywire_fafb:720575940620772340	['lobula-lobula plate columnar neuron LLPC3']
VFB_fw011432	flywire_fafb:720575940626630673	['adult medulla visual projection neuron MeVP3']
VFB_fw011431	flywire_fafb:720575940609175758	['adult DM3 lineage neuron', 'protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron']
VFB_fw011430	flywire_fafb:720575940607736521	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10d']
VFB_fw011439	flywire_fafb:720575940629137231	['adult glutamatergic neuron', 'adult lobula visual projection neuron LoVP7']
VFB_fw011438	flywire_fafb:720575940621962219	['adult glutamatergic neuron', 'lobula columnar neuron LC12']
VFB_fw011437	flywire_fafb:720575940625701820	['adult VPNp2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC18']
VFB_fw011436	flywire_fafb:720575940619010286	['adult DM3 lineage neuron', 'adult cholinergic neuron', 'protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron']
VFB_fw011435	flywire_fafb:720575940605845984	['adult medulla visual projection neuron MeVP1']
VFB_fw011434	flywire_fafb:720575940630947384	['adult inferior bridge neuron 118']
VFB_fw011433	flywire_fafb:720575940626311882	['adult cholinergic neuron', 'lobula columnar neuron LC12']
VFB_fw011498	flywire_fafb:720575940628066519	['adult DM4 lineage neuron', 'adult cholinergic neuron', 'fan-shaped body extrinsic columnar neuron']
VFB_fw011497	flywire_fafb:720575940623272435	['adult VPNd3 lineage neuron', 'lobula columnar neuron LC6']
VFB_fw011496	flywire_fafb:720575940612165859	['adult cholinergic neuron', 'lobula columnar neuron LC12']
VFB_fw011495	flywire_fafb:720575940637911118	['adult cholinergic neuron', 'lobula columnar neuron LC12']
VFB_fw011494	flywire_fafb:720575940629186620	['lobula plate columnar neuron LPC1']
VFB_fw011493	flywire_fafb:720575940613412514	['adult VPNv1 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC17']
VFB_fw011492	flywire_fafb:720575940605020448	['adult DM3 lineage neuron', 'adult cholinergic neuron', 'fan-shaped body extrinsic columnar neuron']
VFB_fw011491	flywire_fafb:720575940630985811	['adult DM3 lineage neuron', 'adult cholinergic neuron', 'adult fan-shaped body vertical delta neuron']
VFB_fw011499	flywire_fafb:720575940628308218	['lobula plate columnar neuron LPC1']
VFB_fw011490	flywire_fafb:720575940618385744	['adult CB2252 neuron']
VFB_fw011487	flywire_fafb:720575940610554547	['lobula columnar neuron LC12']
VFB_fw011486	flywire_fafb:720575940617497211	['adult DM2 lineage neuron', 'adult cholinergic neuron', 'fan-shaped body extrinsic columnar neuron']
VFB_fw011485	flywire_fafb:720575940620710360	['adult cholinergic neuron', 'lobula columnar neuron LC27']
VFB_fw011484	flywire_fafb:720575940604381886	['lobula columnar neuron LC12']
VFB_fw011483	flywire_fafb:720575940622187329	['adult VPNd2 lineage neuron', 'lobula columnar neuron LC10a']
VFB_fw011482	flywire_fafb:720575940625977870	['BAmd1 Notch OFF hemilineage neuron', 'adult CREa1 lineage neuron', 'adult GABAergic neuron', 'adult interneuron']
VFB_fw011481	flywire_fafb:720575940622860727	['lobula-lobula plate columnar neuron LLPC3']
VFB_fw011480	flywire_fafb:720575940619417025	['adult glutamatergic neuron', 'adult lobula visual projection neuron LoVP7']
VFB_fw011489	flywire_fafb:720575940609323844	['adult CB2673 neuron']
VFB_fw011488	flywire_fafb:720575940631971871	['adult CB1516 neuron']
VFB_fw011476	flywire_fafb:720575940620244545	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10c']
VFB_fw011475	flywire_fafb:720575940625165412	['adult cholinergic neuron', 'lobula columnar neuron LC26']
VFB_fw011474	flywire_fafb:720575940627684997	['lobula-lobula plate columnar neuron LLPC3']
VFB_fw011473	flywire_fafb:720575940613158142	['adult DM4 lineage neuron', 'adult cholinergic neuron', 'adult fan-shaped body 1 column-superior medial protocerebrum neuron']
VFB_fw011472	flywire_fafb:720575940617244741	['adult cholinergic neuron', 'lobula columnar neuron LC12']
VFB_fw011471	flywire_fafb:720575940603279648	['BLAvm posterior hemilineage neuron', 'adult posterior lateral protocerebrum neuron 048']
VFB_fw011470	flywire_fafb:720575940616470417	['adult DM1 lineage neuron', 'adult cholinergic neuron', 'adult fan-shaped body vertical delta neuron']
VFB_fw011479	flywire_fafb:720575940610348458	['descending neuron of the gnathal ganglion']
VFB_fw011478	flywire_fafb:720575940631116815	['adult antler neuron 026']
VFB_fw011477	flywire_fafb:720575940624906392	['adult CB1330 neuron']
VFB_fw011421	flywire_fafb:720575940630896953	['lobula-lobula plate columnar neuron LLPC1']
VFB_fw011420	flywire_fafb:720575940632862177	['DALcl2 Notch ON hemilineage neuron', 'adult AOTUv4 lineage neuron', 'adult fan-shaped body layer 4 tangential neuron', 'adult glutamatergic neuron']
VFB_fw011429	flywire_fafb:720575940615392618	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10c']
VFB_fw011428	flywire_fafb:720575940618561445	['DALl2 lateral hemilineage neuron', 'adult anterior ventrolateral protocerebrum neuron 309']
VFB_fw011427	flywire_fafb:720575940625464066	['lobula-lobula plate columnar neuron LLPC1']
VFB_fw011426	flywire_fafb:720575940632358175	['adult CB2670 neuron']
VFB_fw011425	flywire_fafb:720575940635153177	['lobula-lobula plate columnar neuron LLPC2']
VFB_fw011424	flywire_fafb:720575940614988199	['adult lobula columnar neuron LC28']
VFB_fw011423	flywire_fafb:720575940628138005	['adult cholinergic neuron', 'lobula columnar neuron LC12']
VFB_fw011422	flywire_fafb:720575940612249651	['adult DM2 lineage neuron', 'adult cholinergic neuron', 'adult fan-shaped body vertical delta neuron']
VFB_fw011419	flywire_fafb:720575940635467150	['adult DM1 lineage neuron', 'adult cholinergic neuron', 'adult protocerebral bridge 1 glomerulus-fan-shaped body layers 4 and 5-bilateral lateral accessory lobe neuron']
VFB_fw011410	flywire_fafb:720575940615111611	['adult cholinergic neuron', 'lobula columnar neuron LC12']
VFB_fw011418	flywire_fafb:720575940621235294	['adult cholinergic neuron', 'lobula columnar neuron LC24']
VFB_fw011417	flywire_fafb:720575940622927092	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10c']
VFB_fw011416	flywire_fafb:720575940603452384	['adult VPNv2 lineage neuron', 'lobula columnar neuron LC16']
VFB_fw011415	flywire_fafb:720575940614151976	['adult lobula intrinsic neuron Li23']
VFB_fw011414	flywire_fafb:720575940629229020	['adult posterior slope neuron 196']
VFB_fw011413	flywire_fafb:720575940620095100	['adult DM4 lineage neuron', 'adult cholinergic neuron', 'adult fan-shaped body vertical delta neuron']
VFB_fw011412	flywire_fafb:720575940638978136	['lobula plate columnar neuron LPC1']
VFB_fw011411	flywire_fafb:720575940641836232	['adult CB1469 neuron', 'adult glutamatergic neuron']
VFB_fw011409	flywire_fafb:720575940626798479	['adult VPNp2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC18']
VFB_fw011408	flywire_fafb:720575940633212316	['lobula plate columnar neuron LPC1']
VFB_fw011407	flywire_fafb:720575940623026419	['adult VPNv2 lineage neuron', 'lobula columnar neuron LC16']
VFB_fw011406	flywire_fafb:720575940635607438	['lobula-lobula plate columnar neuron LLPC1']
VFB_fw011405	flywire_fafb:720575940617179938	['CP1 dorsal hemilineage neuron', 'adult SMPpv2 lineage neuron', 'adult cholinergic neuron']
VFB_fw011404	flywire_fafb:720575940625579022	['adult VPNd3 lineage neuron', 'lobula columnar neuron LC6']
VFB_fw011403	flywire_fafb:720575940638749412	['adult lobula visual projection neuron LoVP13']
VFB_fw011402	flywire_fafb:720575940629079883	['lobula columnar neuron LC12']
VFB_fw011401	flywire_fafb:720575940639184035	['adult cholinergic neuron', 'lobula columnar neuron LC26']
VFB_fw011400	flywire_fafb:720575940619705792	['lobula-lobula plate columnar neuron LLPC3']
VFB_fw011399	flywire_fafb:720575940629786624	['DALcm2 Notch OFF hemilineage neuron', 'adult posterior slope neuron 019']
VFB_fw011398	flywire_fafb:720575940617262987	['lobula-lobula plate columnar neuron LLPC2']
VFB_fw011397	flywire_fafb:720575940610563278	['adult cholinergic neuron', 'lobula columnar neuron LC12']
VFB_fw011396	flywire_fafb:720575940612154664	['adult DM1 lineage neuron', 'adult cholinergic neuron', 'adult fan-shaped body vertical delta neuron']
VFB_fw011395	flywire_fafb:720575940603549868	['adult DM3 lineage neuron', 'adult cholinergic neuron', 'fan-shaped body extrinsic columnar neuron']
VFB_fw011394	flywire_fafb:720575940634165646	['adult CB1842 neuron']
VFB_fw011393	flywire_fafb:720575940621434150	['adult DM1 lineage neuron', 'adult cholinergic neuron', 'adult fan-shaped body vertical delta neuron']
VFB_fw011392	flywire_fafb:720575940617702486	['adult cholinergic neuron', 'lobula columnar neuron LC12']
VFB_fw011344	flywire_fafb:720575940640944013	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10d']
VFB_fw011343	flywire_fafb:720575940639103952	['adult cholinergic neuron', 'lobula columnar neuron LC12']
VFB_fw011342	flywire_fafb:720575940630311210	['lobula-lobula plate columnar neuron LLPC2']
VFB_fw011341	flywire_fafb:720575940619479467	['lobula-lobula plate columnar neuron LLPC2']
VFB_fw011340	flywire_fafb:720575940629012227	['descending neuron of the gnathal ganglion DNg81']
VFB_fw011349	flywire_fafb:720575940620371249	['adult cholinergic neuron', 'lobula columnar neuron LC15']
VFB_fw011348	flywire_fafb:720575940620121758	['adult cholinergic neuron', 'lobula columnar neuron LC12']
VFB_fw011347	flywire_fafb:720575940616401467	['descending neuron of the gnathal ganglion DNg08']
VFB_fw011346	flywire_fafb:720575940640181309	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10c']
VFB_fw011345	flywire_fafb:720575940615338919	['adult lobula columnar neuron LC28']
VFB_fw011333	flywire_fafb:720575940630275403	['adult lobula columnar neuron e01']
VFB_fw011332	flywire_fafb:720575940608166101	['adult VPNd3 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC9']
VFB_fw011331	flywire_fafb:720575940611740565	['adult superior medial protocerebrum neuron 313']
VFB_fw011330	flywire_fafb:720575940645743908	['adult medulla visual projection neuron MeVP1']
VFB_fw011339	flywire_fafb:720575940645288740	['adult VPNd3 lineage neuron', 'lobula columnar neuron LC6']
VFB_fw011338	flywire_fafb:720575940620167896	['adult VPNp2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC18']
VFB_fw011337	flywire_fafb:720575940639072128	['adult VPNd1 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC22']
VFB_fw011336	flywire_fafb:720575940638319744	['adult DM1 lineage neuron', 'adult dopaminergic neuron', 'protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron']
VFB_fw011335	flywire_fafb:720575940623136243	['adult cholinergic neuron', 'lobula columnar neuron LC13']
VFB_fw011334	flywire_fafb:720575940631302956	['adult VPNd1 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC22']
VFB_fw011322	flywire_fafb:720575940629676396	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10d']
VFB_fw011321	flywire_fafb:720575940632027449	['adult VPNp2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC18']
VFB_fw011320	flywire_fafb:720575940627910021	['adult VPNd1 lineage neuron', 'lobula plate-lobula columnar neuron LPLC1']
VFB_fw011329	flywire_fafb:720575940626831356	['lobula-lobula plate columnar neuron LLPC2']
VFB_fw011328	flywire_fafb:720575940616511193	['adult posterior slope neuron 140']
VFB_fw011327	flywire_fafb:720575940617767990	['lobula-lobula plate columnar neuron LLPC1']
VFB_fw011326	flywire_fafb:720575940611944675	['adult DM3 lineage neuron', 'protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron']
VFB_fw011325	flywire_fafb:720575940610898040	['adult cholinergic neuron', 'lobula columnar neuron LC26']
VFB_fw011324	flywire_fafb:720575940617811997	['lobula-lobula plate columnar neuron LLPC2']
VFB_fw011323	flywire_fafb:720575940614348511	['adult glutamatergic neuron', 'adult superior medial protocerebrum neuron 578']
VFB_fw011311	flywire_fafb:720575940603943456	['adult DM3 lineage neuron', 'adult asymmetrical body-fan-shaped body layer 8 neuron', 'adult cholinergic neuron']
VFB_fw011310	flywire_fafb:720575940633617356	['adult VPNp2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC18']
VFB_fw011319	flywire_fafb:720575940616519366	['lobula-lobula plate columnar neuron LLPC3']
VFB_fw011318	flywire_fafb:720575940617559125	['adult DM4 lineage neuron', 'adult cholinergic neuron', 'protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron']
VFB_fw011317	flywire_fafb:720575940645450116	['lobula-lobula plate columnar neuron LLPC1']
VFB_fw011316	flywire_fafb:720575940624811664	['adult VPNd2 lineage neuron', 'lobula columnar neuron LC10a']
VFB_fw011315	flywire_fafb:720575940623993276	['adult VPNd1 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC22']
VFB_fw011314	flywire_fafb:720575940617063436	['adult VPNv2 lineage neuron', 'lobula columnar neuron LC16']
VFB_fw011313	flywire_fafb:720575940606626946	['lobula-lobula plate columnar neuron LLPC1']
VFB_fw011312	flywire_fafb:720575940603860000	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10d']
VFB_fw011391	flywire_fafb:720575940626800552	['adult glutamatergic neuron', 'lobula columnar neuron LC12']
VFB_fw011390	flywire_fafb:720575940620784880	['lobula columnar neuron LC12']
VFB_fw011388	flywire_fafb:720575940626163837	['adult medulla visual projection neuron MeVP1']
VFB_fw011387	flywire_fafb:720575940626244551	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10d']
VFB_fw011386	flywire_fafb:720575940619619019	['lobula-lobula plate columnar neuron LLPC1']
VFB_fw011385	flywire_fafb:720575940627416263	['BLAv1 posterior hemilineage neuron', 'adult VLPl&d1 lineage neuron', 'adult anterior ventrolateral protocerebrum neuron 269', 'adult cholinergic neuron']
VFB_fw011384	flywire_fafb:720575940645158856	['adult VPNp2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC18']
VFB_fw011383	flywire_fafb:720575940613124714	['adult CB2152 neuron']
VFB_fw011382	flywire_fafb:720575940642898376	['adult VPNp2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC18']
VFB_fw011381	flywire_fafb:720575940630149420	['adult cholinergic neuron', 'adult medulla visual projection neuron MeVP5']
VFB_fw011389	flywire_fafb:720575940622084774	['adult VPNv2 lineage neuron', 'lobula columnar neuron LC16']
VFB_fw011380	flywire_fafb:720575940622077044	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10c']
VFB_fw011377	flywire_fafb:720575940607168348	['lobula plate columnar neuron LPC1']
VFB_fw011376	flywire_fafb:720575940623465963	['adult superior medial protocerebrum neuron 188']
VFB_fw011375	flywire_fafb:720575940626505349	['adult VPNd2 lineage neuron', 'lobula columnar neuron LC10a']
VFB_fw011374	flywire_fafb:720575940632033709	['adult superior medial protocerebrum neuron 535']
VFB_fw011373	flywire_fafb:720575940621485552	['adult DM1 lineage neuron', 'adult cholinergic neuron', 'adult fan-shaped body vertical delta neuron']
VFB_fw011372	flywire_fafb:720575940623529479	['adult VPNd2 lineage neuron', 'lobula columnar neuron LC10b']
VFB_fw011371	flywire_fafb:720575940645441828	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10c']
VFB_fw011370	flywire_fafb:720575940626733093	['adult cholinergic neuron', 'lobula columnar neuron LC20']
VFB_fw011379	flywire_fafb:720575940635243127	['adult cholinergic neuron', 'adult lobula visual projection neuron LoVP12']
VFB_fw011378	flywire_fafb:720575940622124680	['lobula-lobula plate columnar neuron LLPC2']
VFB_fw011366	flywire_fafb:720575940621365417	['adult VPNd2 lineage neuron', 'lobula columnar neuron LC10a']
VFB_fw011365	flywire_fafb:720575940611471283	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10d']
VFB_fw011364	flywire_fafb:720575940628006296	['adult glutamatergic neuron', 'adult wedge projection neuron 11']
VFB_fw011363	flywire_fafb:720575940603949024	['adult VPNd2 lineage neuron', 'lobula columnar neuron LC10a']
VFB_fw011362	flywire_fafb:720575940634350291	['adult DM3 lineage neuron', 'fan-shaped body extrinsic columnar neuron']
VFB_fw011361	flywire_fafb:720575940622775303	['lobula columnar neuron LC12']
VFB_fw011360	flywire_fafb:720575940638622909	['adult CNS neuron', 'adult GABAergic neuron']
VFB_fw011369	flywire_fafb:720575940636599518	['adult medulla visual projection neuron MeVP1']
VFB_fw011368	flywire_fafb:720575940629167612	['lobula-lobula plate columnar neuron LLPC1']
VFB_fw011367	flywire_fafb:720575940609915204	['adult CB0807 neuron']
VFB_fw011355	flywire_fafb:720575940617623862	['adult VPNp2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC18']
VFB_fw011354	flywire_fafb:720575940624576258	['adult DM3 lineage neuron', 'adult cholinergic neuron', 'adult fan-shaped body vertical delta neuron']
VFB_fw011353	flywire_fafb:720575940618370260	['adult lobula intrinsic neuron Li21']
VFB_fw011352	flywire_fafb:720575940604229152	['adult cholinergic neuron', 'lobula columnar neuron LC15']
VFB_fw011351	flywire_fafb:720575940639443544	['lobula-lobula plate columnar neuron LLPC1']
VFB_fw011350	flywire_fafb:720575940613490995	['adult DM2 lineage neuron', 'adult cholinergic neuron', 'fan-shaped body extrinsic columnar neuron']
VFB_fw011359	flywire_fafb:720575940623038389	['lobula columnar neuron LC30']
VFB_fw011358	flywire_fafb:720575940625879890	['adult cholinergic neuron', 'lobula columnar neuron LC12']
VFB_fw011357	flywire_fafb:720575940609790933	['adult VPNp3 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC21']
VFB_fw011356	flywire_fafb:720575940609844117	['adult glutamatergic neuron', 'descending neuron of the gnathal ganglion DNg18']
VFB_fw011309	flywire_fafb:720575940613109410	['adult VPNd2 lineage neuron', 'adult cholinergic neuron', 'lobula columnar neuron LC10d']
VFB_fw011300	flywire_fafb:720575940617968286	['adult DM4 lineage neuron', 'adult cholinergic neuron', 'fan-shaped body extrinsic columnar neuron']
