object	relation	subject_external_id	subject_external_db	pub
adult ventral nerve cord	overlaps	605363	catmaid_leg40	
peripheral nervous system	overlaps	605380	catmaid_leg40	
adult ventral nerve cord	overlaps	605380	catmaid_leg40	
peripheral nervous system	overlaps	605395	catmaid_leg40	
adult ventral nerve cord	overlaps	605395	catmaid_leg40	
peripheral nervous system	overlaps	605410	catmaid_leg40	
adult ventral nerve cord	overlaps	605410	catmaid_leg40	
peripheral nervous system	overlaps	605439	catmaid_leg40	
adult ventral nerve cord	overlaps	605439	catmaid_leg40	
peripheral nervous system	overlaps	605451	catmaid_leg40	
adult ventral nerve cord	overlaps	605451	catmaid_leg40	
peripheral nervous system	overlaps	605493	catmaid_leg40	
adult ventral nerve cord	overlaps	605493	catmaid_leg40	
peripheral nervous system	overlaps	605505	catmaid_leg40	
adult ventral nerve cord	overlaps	605505	catmaid_leg40	
larval abdominal 8 median nerve	fasciculates_with	605521	catmaid_leg40	
peripheral nervous system	overlaps	605521	catmaid_leg40	
adult ventral nerve cord	overlaps	605521	catmaid_leg40	
peripheral nervous system	overlaps	605533	catmaid_leg40	
adult ventral nerve cord	overlaps	605533	catmaid_leg40	
peripheral nervous system	overlaps	605545	catmaid_leg40	
adult ventral nerve cord	overlaps	605545	catmaid_leg40	
peripheral nervous system	overlaps	605560	catmaid_leg40	
adult ventral nerve cord	overlaps	605560	catmaid_leg40	
peripheral nervous system	overlaps	605572	catmaid_leg40	
adult ventral nerve cord	overlaps	605572	catmaid_leg40	
peripheral nervous system	overlaps	605587	catmaid_leg40	
adult ventral nerve cord	overlaps	605587	catmaid_leg40	
peripheral nervous system	overlaps	605625	catmaid_leg40	
adult ventral nerve cord	overlaps	605625	catmaid_leg40	
peripheral nervous system	overlaps	605640	catmaid_leg40	
adult ventral nerve cord	overlaps	605640	catmaid_leg40	
peripheral nervous system	overlaps	605665	catmaid_leg40	
adult ventral nerve cord	overlaps	605665	catmaid_leg40	
peripheral nervous system	overlaps	605693	catmaid_leg40	
adult ventral nerve cord	overlaps	605693	catmaid_leg40	
peripheral nervous system	overlaps	605718	catmaid_leg40	
adult ventral nerve cord	overlaps	605718	catmaid_leg40	
peripheral nervous system	overlaps	605746	catmaid_leg40	
adult ventral nerve cord	overlaps	605746	catmaid_leg40	
peripheral nervous system	overlaps	605771	catmaid_leg40	
adult ventral nerve cord	overlaps	605771	catmaid_leg40	
peripheral nervous system	overlaps	605800	catmaid_leg40	
adult ventral nerve cord	overlaps	605800	catmaid_leg40	
peripheral nervous system	overlaps	605812	catmaid_leg40	
adult ventral nerve cord	overlaps	605812	catmaid_leg40	
peripheral nervous system	overlaps	605828	catmaid_leg40	
adult ventral nerve cord	overlaps	605828	catmaid_leg40	
peripheral nervous system	overlaps	605840	catmaid_leg40	
adult ventral nerve cord	overlaps	605840	catmaid_leg40	
peripheral nervous system	overlaps	605882	catmaid_leg40	
adult ventral nerve cord	overlaps	605882	catmaid_leg40	
peripheral nervous system	overlaps	605894	catmaid_leg40	
adult ventral nerve cord	overlaps	605894	catmaid_leg40	
peripheral nervous system	overlaps	605922	catmaid_leg40	
adult ventral nerve cord	overlaps	605922	catmaid_leg40	
peripheral nervous system	overlaps	605934	catmaid_leg40	
adult ventral nerve cord	overlaps	605934	catmaid_leg40	
peripheral nervous system	overlaps	605950	catmaid_leg40	
adult ventral nerve cord	overlaps	605950	catmaid_leg40	
peripheral nervous system	overlaps	605975	catmaid_leg40	
adult ventral nerve cord	overlaps	605975	catmaid_leg40	
