filename	label	is_a	part_of	comment	dbxrefs	synonyms
8716446	T4b_R#86 (FAFB:8716446)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#86	catmaid_fafb:8716446	
8730623	T4b_R#87 (FAFB:8730623)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#87	catmaid_fafb:8730623	
8737136	T4b_R#88 (FAFB:8737136)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#88	catmaid_fafb:8737136	
8746468	T4b_R#89 (FAFB:8746468)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#89	catmaid_fafb:8746468	
8753439	T4d_R#50 (FAFB:8753439)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#50	catmaid_fafb:8753439	
8761461	T4d_R#51 (FAFB:8761461)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#51	catmaid_fafb:8761461	
8772553	Mi1_R#13 (FAFB:8772553)	neuron	female organism|adult brain	FBbt:00003776, Mi1_R#13	catmaid_fafb:8772553	
8779684	Mi1_R#14 (FAFB:8779684)	neuron	female organism|adult brain	FBbt:00003776, Mi1_R#14	catmaid_fafb:8779684	
8785475	T4b_R#90 (FAFB:8785475)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#90	catmaid_fafb:8785475	
8857146	T4b_R#91 (FAFB:8857146)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#91	catmaid_fafb:8857146	
8892133	T4b_R#92 (FAFB:8892133)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#92	catmaid_fafb:8892133	
8957775	T4b_R#93 (FAFB:8957775)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#93	catmaid_fafb:8957775	
8967053	T4b_R#94 (FAFB:8967053)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#94	catmaid_fafb:8967053	
9014290	T4d_R#52 (FAFB:9014290)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#52	catmaid_fafb:9014290	
9143289	T4b_R#95 (FAFB:9143289)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#95	catmaid_fafb:9143289	
9171715	T4b_R#96 (FAFB:9171715)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#96	catmaid_fafb:9171715	
9215386	T4a_R#27 (FAFB:9215386)	neuron	female organism|adult brain	FBbt:00003732, T4a_R#27	catmaid_fafb:9215386	
9315457	T4b_R#97 (FAFB:9315457)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#97	catmaid_fafb:9315457	
9318619	T4d_R#53 (FAFB:9318619)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#53	catmaid_fafb:9318619	
9345243	T4b_R#98 (FAFB:9345243)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#98	catmaid_fafb:9345243	
9366284	T4d_R#54 (FAFB:9366284)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#54	catmaid_fafb:9366284	
9397094	T4d_R#55 (FAFB:9397094)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#55	catmaid_fafb:9397094	
9443223	T4d_R#56 (FAFB:9443223)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#56	catmaid_fafb:9443223	
9446047	T4d_R#57 (FAFB:9446047)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#57	catmaid_fafb:9446047	
9501514	T4a_R#28 (FAFB:9501514)	neuron	female organism|adult brain	FBbt:00003732, T4a_R#28	catmaid_fafb:9501514	
9632112	T4d_R#58 (FAFB:9632112)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#58	catmaid_fafb:9632112	
9759637	T4b_R#99 (FAFB:9759637)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#99	catmaid_fafb:9759637	
9871863	T4b_R#100 (FAFB:9871863)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#100	catmaid_fafb:9871863	
9880570	T4a_R#29 (FAFB:9880570)	neuron	female organism|adult brain	FBbt:00003732, T4a_R#29	catmaid_fafb:9880570	
9970843	T4b_R#101 (FAFB:9970843)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#101	catmaid_fafb:9970843	
9996235	T4b_R#102 (FAFB:9996235)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#102	catmaid_fafb:9996235	
10148425	Mi1_R#15 (FAFB:10148425)	neuron	female organism|adult brain	FBbt:00003776, Mi1_R#15	catmaid_fafb:10148425	
