filename	label	is_a	part_of	comment	dbxrefs
600488	neuron 12964 - flipped - radius 500 (FANC:600488)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, motor neuron, right soma, leaves through damage, skeleton, right T1 leg nerve, left-right homologs 9709 & 12964, T1 leg motor neuron, T1 leg motor neuron L1 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600488|catmaid_fanc_JRC2018VF:520154
600511	neuron 12786 - flipped - radius 500 (FANC:600511)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, motor neuron, right soma, leaves through damage, skeleton, right T1 leg nerve, left-right homologs 9005 & 12786, T1 leg motor neuron, T1 leg motor neuron L1 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600511|catmaid_fanc_JRC2018VF:521053
600533	neuron 10768 - flipped - radius 500 (FANC:600533)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, right soma, motor neuron, skeleton, right T1 leg nerve, left-right homologs 9557 & 10768, T1 leg motor neuron, T1 leg motor neuron L1 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600533|catmaid_fanc_JRC2018VF:519774
600556	neuron 10841 - flipped - radius 500 (FANC:600556)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, right soma, motor neuron, skeleton, right T1 accessory nerve, left-right homologs 9755 & 10841, T1 leg motor neuron, T1 leg motor neuron A3 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600556|catmaid_fanc_JRC2018VF:520670
600577	neuron 33306 - flipped - radius 500 (FANC:600577)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	left-right flipped, skeleton, right T1 leg nerve, T1 leg motor neuron, right soma, T1 leg motor neuron L2 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600577|catmaid_fanc_JRC2018VF:519907
600595	neuron 11172 - flipped - radius 500 (FANC:600595)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, right soma, motor neuron, skeleton, right T1 leg nerve, left-right homologs 581 & 11172, T1 leg motor neuron, T1 leg motor neuron L3 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600595|catmaid_fanc_JRC2018VF:520037
600614	neuron 11715 - flipped - radius 500 (FANC:600614)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, right soma, posterior soma, motor neuron, skeleton, right T1 accessory nerve, T1 leg motor neuron, T1 leg motor neuron A1 bundle, left-right homologs 9935 & 11715, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600614|catmaid_fanc_JRC2018VF:520424
600634	neuron 11011 - flipped - radius 500 (FANC:600634)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, right soma, motor neuron, leaves through damage, skeleton, right T1 ventral nerve, T1 leg motor neuron, left-right homologs 11802 & 11011, T1 leg motor neuron V1 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600634|catmaid_fanc_JRC2018VF:519658
600654	neuron 3823 - flipped - radius 500 (FANC:600654)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, right T1 leg nerve, left-right homologs 464 & 3823, right soma, leaves through damage, skeleton, motor neuron, T1 leg motor neuron, T1 leg motor neuron L1 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600654|catmaid_fanc_JRC2018VF:520938
600677	neuron 16223 - flipped - radius 500 (FANC:600677)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, motor neuron, right soma, leaves through damage, skeleton, right T1 leg nerve, T1 leg motor neuron, T1 leg motor neuron L1 bundle, pruned to nodes with radius 500, left-right homologs 10424 & 16223	catmaid_fanc_JRC2018VF:600677|catmaid_fanc_JRC2018VF:520813
600697	neuron 11320 - flipped - radius 500 (FANC:600697)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, right soma, motor neuron, leaves through damage, skeleton, right T1 dorsal nerve, T1 leg motor neuron, left-right homologs 13036 & 11320, T1 leg motor neuron D1 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600697|catmaid_fanc_JRC2018VF:520302
600717	neuron 2220 - flipped - radius 500 (FANC:600717)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, motor neuron, leaves through damage, right soma, skeleton, right T1 accessory nerve, left-right homologs 9878 & 2220, T1 leg motor neuron, T1 leg motor neuron A3 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600717|catmaid_fanc_JRC2018VF:520175
600741	neuron 16242 - flipped - radius 500 (FANC:600741)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, right T1 leg nerve, left-right homologs 12243 & 16242, right soma, motor neuron, skeleton, T1 leg motor neuron, T1 leg motor neuron L4 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600741|catmaid_fanc_JRC2018VF:521073
600759	neuron 11597 - flipped - radius 500 (FANC:600759)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, right soma, posterior soma, leaves through damage, motor neuron, right T1 accessory nerve, left-right homologs 9862 & 11597, T1 leg motor neuron, T1 leg motor neuron A1 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600759|catmaid_fanc_JRC2018VF:588146
600779	neuron 11285 - flipped - radius 500 (FANC:600779)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, motor neuron, right soma, skeleton, right T1 leg nerve, left-right homologs 480 & 11285, T1 leg motor neuron, T1 leg motor neuron L2 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600779|catmaid_fanc_JRC2018VF:519795
600799	neuron 10781 - flipped - radius 500 (FANC:600799)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	left-right flipped, right soma, leaves through damage, right T1 leg nerve, T1 leg motor neuron, skeleton, T1 leg motor neuron L2 bundle, pruned to nodes with radius 500, left-right homologs 484 & 10781	catmaid_fanc_JRC2018VF:600799|catmaid_fanc_JRC2018VF:519923
600818	neuron 16218 - flipped - radius 500 (FANC:600818)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, right soma, motor neuron, skeleton, right T1 leg nerve, T1 leg motor neuron, T1 leg motor neuron L1 bundle, pruned to nodes with radius 500, left-right homologs 16811 & 16218	catmaid_fanc_JRC2018VF:600818|catmaid_fanc_JRC2018VF:520691
600837	neuron 11299 - flipped - radius 500 (FANC:600837)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, motor neuron, right soma, skeleton, right T1 leg nerve, T1 leg motor neuron, T1 leg motor neuron L1 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600837|catmaid_fanc_JRC2018VF:520054
600858	neuron 11339 - flipped - radius 500 (FANC:600858)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, motor neuron, right soma, leaves through damage, skeleton, right T1 leg nerve, T1 leg motor neuron, T1 leg motor neuron L3 bundle, left-right homologs 12257 & 11339, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600858|catmaid_fanc_JRC2018VF:520442
600881	neuron 2180 - flipped - radius 500 (FANC:600881)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	left-right flipped, motor neuron, leaves through damage, right soma, skeleton, right T1 leg nerve, left-right homologs 476 & 2180, T1 leg motor neuron, T1 leg motor neuron L1 bundle, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:600881|catmaid_fanc_JRC2018VF:519677
621020	neuron 13958 - flipped (FANC:621020)	neuron|adult motor neuron	female organism|adult nervous system	neck motor neuron, neck motor neuron C1 bundle, left cervical nerve, right soma, left-right flipped	catmaid_fanc_JRC2018VF:621020|catmaid_fanc:13957
621036	neuron 13951 - flipped (FANC:621036)	neuron|adult motor neuron	female organism|adult nervous system	neck motor neuron, neck motor neuron C1 bundle, left cervical nerve, right soma, left-right flipped	catmaid_fanc_JRC2018VF:621036|catmaid_fanc:13950
624641	neuron 3818 - flipped (FANC:624641)	neuron|adult motor neuron	female organism|adult nervous system	neck motor neuron, neck motor neuron D bundle, right T1 dorsal nerve, right soma, left-right flipped	catmaid_fanc_JRC2018VF:624641|catmaid_fanc:3817
624658	Neuron 21087 - flipped (FANC:624658)	neuron|adult motor neuron	female organism|adult nervous system	neck motor neuron, neck motor neuron D bundle, right T1 dorsal nerve, right soma, left-right flipped	catmaid_fanc_JRC2018VF:624658|catmaid_fanc:21086
624675	neuron 3788 - flipped (FANC:624675)	neuron|adult motor neuron	female organism|adult nervous system	neck motor neuron, neck motor neuron D bundle, right T1 dorsal nerve, right soma, left-right flipped	catmaid_fanc_JRC2018VF:624675|catmaid_fanc:3787
624691	neuron 10829 - flipped (FANC:624691)	neuron|adult motor neuron	female organism|adult nervous system	neck motor neuron, neck motor neuron D bundle, right T1 dorsal nerve, right soma, left-right flipped	catmaid_fanc_JRC2018VF:624691|catmaid_fanc:10828
624708	neuron 3793 - flipped (FANC:624708)	neuron|adult motor neuron	female organism|adult nervous system	neck motor neuron, neck motor neuron D bundle, right T1 dorsal nerve, right soma, left-right flipped	catmaid_fanc_JRC2018VF:624708|catmaid_fanc:3792
624724	neuron 11127 - flipped (FANC:624724)	neuron|adult motor neuron	female organism|adult nervous system	neck motor neuron, neck motor neuron D bundle, right T1 dorsal nerve, right soma, left-right flipped	catmaid_fanc_JRC2018VF:624724|catmaid_fanc:11126
624741	neuron 2232 - flipped (FANC:624741)	neuron|adult motor neuron	female organism|adult nervous system	neck motor neuron, neck motor neuron D bundle, right T1 dorsal nerve, right soma, left-right flipped	catmaid_fanc_JRC2018VF:624741|catmaid_fanc:2231
624757	neuron 11002 - flipped (FANC:624757)	neuron|adult motor neuron	female organism|adult nervous system	neck motor neuron, neck motor neuron D bundle, right T1 dorsal nerve, right soma, left-right flipped	catmaid_fanc_JRC2018VF:624757|catmaid_fanc:11001
624773	neuron 3803 - flipped (FANC:624773)	neuron|adult motor neuron	female organism|adult nervous system	neck motor neuron, neck motor neuron D bundle, right T1 dorsal nerve, right soma, left-right flipped	catmaid_fanc_JRC2018VF:624773|catmaid_fanc:3802
624789	neuron 3006 - flipped (FANC:624789)	neuron|adult motor neuron	female organism|adult nervous system	neck motor neuron, neck motor neuron D bundle, right T1 dorsal nerve, right soma, left-right flipped	catmaid_fanc_JRC2018VF:624789|catmaid_fanc:3005
624805	neuron 11698 - flipped (FANC:624805)	neuron	female organism|adult ventral nerve cord	T1 multinerve neuron, efferent neuron, right T1 dorsal nerve, posterior soma, right soma, left-right flipped	catmaid_fanc_JRC2018VF:624805|catmaid_fanc:11697
624823	neuron 11440 - flipped (FANC:624823)	neuron	female organism|adult ventral nerve cord	T1 multinerve neuron, efferent neuron, right T1 dorsal nerve, posterior soma, right soma, left-right flipped	catmaid_fanc_JRC2018VF:624823|catmaid_fanc:11439
625223	33C10-LexA_190919_vnc1_neuronL_left - pruned by vol 109 (FANC:625223)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron, source: Tuthill lab, sample identifier: 190919_vnc1, labeling method: 33C10-LexA, left soma, pruned	catmaid_fanc_JRC2018VF:625223
625239	33C10-LexA_190919_vnc1_neuronR_left - pruned by vol 109 (FANC:625239)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron, source: Tuthill lab, sample identifier: 190919_vnc1, labeling method: 33C10-LexA, left soma, pruned	catmaid_fanc_JRC2018VF:625239
625254	21G01-LexA_190919_vnc2_neuronL_left - pruned by vol 109 (FANC:625254)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron, source: Tuthill lab, sample identifier: 190919_vnc2, labeling method: 21G01-LexA, left soma, pruned	catmaid_fanc_JRC2018VF:625254
625284	22A08-Gal4_190908_F1_C1_left - pruned by vol 109 (FANC:625284)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron, template registration: 191025 elastix 24spacing, source: Tuthill lab, sample identifier: 190908_F1_C1, labeling method: 22A08-Gal4, dye fill, left soma, pruned	catmaid_fanc_JRC2018VF:625284
625300	35C09-Gal4_190819_F2_C2_left - pruned by vol 109 (FANC:625300)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron, labeling method: 35C09-Gal4, source: Tuthill lab, sample identifier: 190819_F2_C2, left soma, pruned	catmaid_fanc_JRC2018VF:625300
625315	56H01-LexA_190919_vnc2_neuronL_left - pruned by vol 109 (FANC:625315)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron, source: Tuthill lab, sample identifier: 190919_vnc2, labeling method: 56H01-LexA, left soma, pruned	catmaid_fanc_JRC2018VF:625315
625346	81A07-Gal4_190605_F1_C1_left - pruned by vol 109 (FANC:625346)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron, template registration: 190827 elastix 14spacing, source: Tuthill lab, sample identifier: 190605_F1_C1, labeling method: 81A07-Gal4, dye fill, left T1 leg nerve, left soma, pruned	catmaid_fanc_JRC2018VF:625346
625372	81A07-Gal4_190605_F1_C1_left - pruned by vol 109 - radius 500 (FANC:625372)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	pruned, left soma, motor neuron, left T1 leg nerve, labeling method: 81A07-Gal4, dye fill, sample identifier: 190605_F1_C1, source: Tuthill lab, template registration: 190827 elastix 14spacing, T1 leg motor neuron, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:625372|catmaid_fanc_JRC2018VF:625346
625391	56H01-LexA_190919_vnc2_neuronL_left - pruned by vol 109 - radius 500 (FANC:625391)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	pruned, left soma, motor neuron, labeling method: 56H01-LexA, sample identifier: 190919_vnc2, source: Tuthill lab, T1 leg motor neuron, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:625391|catmaid_fanc_JRC2018VF:625315
625407	22A08-Gal4_190908_F1_C1_left - pruned by vol 109 - radius 500 (FANC:625407)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	pruned, left soma, motor neuron, labeling method: 22A08-Gal4, dye fill, sample identifier: 190908_F1_C1, source: Tuthill lab, template registration: 191025 elastix 24spacing, T1 leg motor neuron, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:625407|catmaid_fanc_JRC2018VF:625284
625424	21G01-LexA_190919_vnc2_neuronL_left - pruned by vol 109 - radius 500 (FANC:625424)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	pruned, left soma, motor neuron, labeling method: 21G01-LexA, sample identifier: 190919_vnc2, source: Tuthill lab, T1 leg motor neuron, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:625424|catmaid_fanc_JRC2018VF:625254
625440	33C10-LexA_190919_vnc1_neuronL_left - pruned by vol 109 - radius 500 (FANC:625440)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	pruned, left soma, motor neuron, labeling method: 33C10-LexA, sample identifier: 190919_vnc1, source: Tuthill lab, T1 leg motor neuron, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:625440|catmaid_fanc_JRC2018VF:625223
625456	35C09-Gal4_190819_F2_C2_left - pruned by vol 109 - radius 500 (FANC:625456)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	pruned, left soma, motor neuron, sample identifier: 190819_F2_C2, source: Tuthill lab, labeling method: 35C09-Gal4, T1 leg motor neuron, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:625456|catmaid_fanc_JRC2018VF:625300
625472	33C10-LexA_190919_vnc1_neuronR_left - pruned by vol 109 - radius 500 (FANC:625472)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	pruned, left soma, motor neuron, labeling method: 33C10-LexA, sample identifier: 190919_vnc1, source: Tuthill lab, T1 leg motor neuron, pruned to nodes with radius 500	catmaid_fanc_JRC2018VF:625472|catmaid_fanc_JRC2018VF:625239
628819	neuron 47841 - flipped (FANC:628819)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	bCS, campaniform sensillum, bilateral, intersegmental, right T2 leg nerve, sensory neuron, left-right flipped	catmaid_fanc_JRC2018VF:628819|catmaid_fanc:47840
628838	neuron 80737 - flipped (FANC:628838)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	bCS, intersegmental, bilateral, campaniform sensillum, sensory neuron, right T3 leg nerve, left-right flipped	catmaid_fanc_JRC2018VF:628838|catmaid_fanc:80736
628943	neuron 69867 - flipped (FANC:628943)	neuron|sensory neuron|sensory neuron of campaniform sensillum	female organism|adult nervous system	bCS, sensory neuron, bilateral, intersegmental, right T2 leg nerve, campaniform sensillum, left-right flipped	catmaid_fanc_JRC2018VF:628943|catmaid_fanc:69866
629006	neuron 34070 - flipped (FANC:629006)	neuron|sensory neuron|sensory neuron of campaniform sensillum	female organism|adult nervous system	bCS, bilateral, intersegmental, sensory neuron, right T1 leg nerve, campaniform sensillum, left-right flipped, Neuron 115437	catmaid_fanc_JRC2018VF:629006|catmaid_fanc:34069
629043	neuron 81590 - flipped (FANC:629043)	neuron|sensory neuron|sensory neuron of campaniform sensillum	female organism|adult nervous system	bCS, bilateral, intersegmental, sensory neuron, right T3 leg nerve, campaniform sensillum, left-right flipped	catmaid_fanc_JRC2018VF:629043|catmaid_fanc:81589
629105	neuron 79293 - flipped (FANC:629105)	neuron|sensory neuron|sensory neuron of campaniform sensillum	female organism|adult nervous system	bCS, bilateral, sensory neuron, intersegmental, campaniform sensillum, right T1 leg nerve, left-right flipped, Neuron 115426	catmaid_fanc_JRC2018VF:629105|catmaid_fanc:79292
663940	neuron 22019 (FANC:663940)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:663940|catmaid_fanc:22018
663955	neuron 123278 (FANC:663955)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	neck chordotonal neuron, skeleton, left T1 chordotonal nerve, sensory neuron	catmaid_fanc_JRC2018VF:663955|catmaid_fanc:123277
663968	neuron 25743 (FANC:663968)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:663968|catmaid_fanc:25742
663982	neuron 24336 (FANC:663982)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:663982|catmaid_fanc:24335
663996	neuron 22804 (FANC:663996)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:663996|catmaid_fanc:22803
664009	neuron 123029 (FANC:664009)	neuron|sensory neuron	female organism|adult nervous system	skeleton, left T1 chordotonal nerve, sensory neuron, sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664009|catmaid_fanc:123028
664022	neuron 26390 (FANC:664022)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, skeleton, left T1 leg nerve	catmaid_fanc_JRC2018VF:664022|catmaid_fanc:26389
664035	neuron 26263 (FANC:664035)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664035|catmaid_fanc:26262
664048	neuron 229142 (FANC:664048)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, skeleton, left T1 leg nerve, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664048|catmaid_fanc:229141
664061	neuron 25753 (FANC:664061)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664061|catmaid_fanc:25752
664074	neuron 23962 (FANC:664074)	neuron|sensory neuron	female organism|adult nervous system	possible nonoblique campaniform sensillum, sensory neuron, left T1 leg nerve, skeleton, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664074|catmaid_fanc:23961
664088	neuron 22811 (FANC:664088)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664088|catmaid_fanc:22810
664101	neuron 24476 (FANC:664101)	neuron|sensory neuron	female organism|adult nervous system	possible stretch receptor, sensory neuron, left T1 leg nerve, skeleton, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664101|catmaid_fanc:24475
664116	neuron 25499 (FANC:664116)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664116|catmaid_fanc:25498
664129	neuron 24350 (FANC:664129)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664129|catmaid_fanc:24349
664142	neuron 23455 (FANC:664142)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664142|catmaid_fanc:23454
664155	neuron 25375 (FANC:664155)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664155|catmaid_fanc:25374
664168	neuron 229150 (FANC:664168)	neuron|sensory neuron	female organism|adult nervous system	ventral bifurcator, sensory neuron, skeleton, left T1 leg nerve, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664168|catmaid_fanc:229149
664185	neuron 22562 (FANC:664185)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664185|catmaid_fanc:22561
664198	neuron 22818 (FANC:664198)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664198|catmaid_fanc:22817
664211	neuron 23460 (FANC:664211)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664211|catmaid_fanc:23459
664224	neuron 25250 (FANC:664224)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664224|catmaid_fanc:25249
664237	neuron 23846 (FANC:664237)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664237|catmaid_fanc:23845
664250	neuron 25891 (FANC:664250)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664250|catmaid_fanc:25890
664263	neuron 26146 (FANC:664263)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664263|catmaid_fanc:26145
664276	neuron 22569 (FANC:664276)	neuron|sensory neuron	female organism|adult nervous system	possible nonoblique campaniform sensillum, sensory neuron, left T1 leg nerve, skeleton, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664276|catmaid_fanc:22568
664290	neuron 24489 (FANC:664290)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664290|catmaid_fanc:24488
664303	neuron 25131 (FANC:664303)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664303|catmaid_fanc:25130
664318	neuron 122919 (FANC:664318)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	neck chordotonal neuron, skeleton, left T1 chordotonal nerve, sensory neuron	catmaid_fanc_JRC2018VF:664318|catmaid_fanc:122918
664331	neuron 123056 (FANC:664331)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	neck chordotonal neuron, skeleton, sensory neuron, left T1 chordotonal nerve	catmaid_fanc_JRC2018VF:664331|catmaid_fanc:123055
664344	neuron 435 (FANC:664344)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664344|catmaid_fanc:434
664357	neuron 24502 (FANC:664357)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664357|catmaid_fanc:24501
664371	neuron 24377 (FANC:664371)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664371|catmaid_fanc:24376
664384	neuron 26432 (FANC:664384)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664384|catmaid_fanc:26431
664397	neuron 24646 (FANC:664397)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664397|catmaid_fanc:24645
664410	neuron 26439 (FANC:664410)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664410|catmaid_fanc:26438
664423	neuron 94022 (FANC:664423)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664423|catmaid_fanc:94021
664436	neuron 26569 (FANC:664436)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:664436|catmaid_fanc:26568
664449	neuron 25162 (FANC:664449)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664449|catmaid_fanc:25161
664462	neuron 74570 (FANC:664462)	neuron|sensory neuron	female organism|adult nervous system	left ventral-3 branch of T2 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:664462|catmaid_fanc:74569
664474	Neuron 124102 (FANC:664474)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664474|catmaid_fanc:124101
664487	neuron 25808 (FANC:664487)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664487|catmaid_fanc:25807
664500	neuron 102612 (FANC:664500)	neuron|sensory neuron	female organism|adult nervous system	skeleton, left T1 chordotonal nerve, sensory neuron, sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664500|catmaid_fanc:102611
664513	neuron 22613 (FANC:664513)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:664513|catmaid_fanc:22612
